,대피시설명,주소,평시활용 유형,대피시설 면적,경도,위도
1512,일신강변아파트(지하주차장),서울특별시 중랑구 중랑천로 14,주차장,2405.0,127.074608,37.586829
1513,동서그랜드맨션,서울특별시 중랑구 겸재로 92,주차장,701.0,127.077908,37.58596
1514,진광교회,서울특별시 중랑구 사가정로41길 34,주차장,783.0,127.08452,37.582643
1515,현대아파트,서울특별시 중랑구 용마산로 252,주차장,8200.0,127.089222,37.575177
1516,건영1차아파트,서울특별시 중랑구 봉화산로48길 62,주차장,7322.0,127.093677,37.603475
1517,라이프미성아파트,서울특별시 중랑구 용마산로94다길 21,주차장,433.0,127.100745,37.588708
1518,국민은행중화지점,서울특별시 중랑구 동일로 757,주차장,1095.0,127.07982,37.597959
1519,중화삼익아파트,서울특별시 중랑구 중랑역로 124,주차장,2182.0,127.077633,37.604551
1520,신내5단지두산대림아파트(지하주차장),서울특별시 중랑구 신내로21길 16,주차장,36804.0,127.086884,37.616801
1521,이안빌딩,서울특별시 중랑구 용마산로115길 108,주차장,1292.0,127.094138,37.598036
1522,신세대프라자,서울특별시 중랑구 겸재로49길 18,주차장,2078.0,127.090471,37.589818
1524,삼호아파트,서울특별시 중랑구 용마산로 259,주차장,2080.0,127.088408,37.576408
1525,한울네세창아파트,서울특별시 중랑구 망우로76길 51,주차장,2950.0,127.106302,37.598445
1526,한일써너스빌리젠시1단지아파트,서울특별시 중랑구 용마산로115길 127,주차장,5575.0,127.093669,37.597523
1527,한일써너스빌리젠시2단지아파트,서울특별시 중랑구 용마산로115길 109,주차장,6930.0,127.09416,37.597466
1528,면일초등학교,서울특별시 중랑구 용마산로100길 13,주차장,4205.0,127.099795,37.592042
1529,데시앙아파트(모든 동의 지하),서울특별시 중랑구 용마산로 669,주차장,33912.0,127.098977,37.609769
1530,우남푸르미아아파트(모든 동의 지하),서울특별시 중랑구 봉화산로56길 51,주차장,5322.0,127.098853,37.606131
1531,경남아너스빌아파트(모든 동의 지하)(신내1동),서울특별시 중랑구 봉화산로56길 112,주차장,6439.0,127.096878,37.604013
1532,벽산아파트(모든 동의 지하),서울특별시 중랑구 용마산로125길 50,주차장,13735.0,127.099868,37.602967
1533,대성유니드아파트,서울특별시 중랑구 봉화산로56길 140,주차장,3452.0,127.096367,37.602682
1534,석탑아파트(모든 동의 지하),서울특별시 중랑구 용마산로125길 92,주차장,5181.0,127.101205,37.60357
1535,영풍마드레빌(모든 동의 지하),서울특별시 중랑구 용마산로129가길 41,주차장,8198.0,127.100233,37.60602
1536,중앙하이츠아파트(모든 동의 지하),서울특별시 중랑구 봉화산로56길 123,주차장,4526.0,127.098905,37.603551
1537,현대아이파크아파트,서울특별시 중랑구 중랑천로 286,주차장,21273.0,127.073481,37.610694
1538,면목두산아파트2차,서울특별시 중랑구 면목로37길 58,주차장,8791.0,127.083603,37.580775
1539,면목두산아파트3차,서울특별시 중랑구 면목로37길 57,주차장,7159.0,127.082983,37.580015
1540,신성미소지움2차아파트,서울특별시 중랑구 용마산로86길 9-14,주차장,2797.0,127.09626,37.586768
1541,건영캐스빌아파트,서울특별시 중랑구 상봉중앙로8길 76,주차장,11015.0,127.091466,37.602705
1542,면목5동공영주차장,서울특별시 중랑구 동일로 594,주차장,1970.0,127.080118,37.582983
1543,미영리치타운아파트,서울특별시 중랑구 망우로 223-8,주차장,1088.0,127.077621,37.594947
1544,중랑해모로아파트,서울특별시 중랑구 양원역로6가길 19,주차장,6658.0,127.109841,37.603291
1545,금호어울림아파트2차,서울특별시 중랑구 양원역로 18,주차장,5934.0,127.108648,37.602774
1546,까치공영주차장,서울특별시 중랑구 사가정로49길 56,주차장,2676.0,127.086969,37.5835
1548,청광플러스원아파트(지하주차장),서울특별시 중랑구 동일로136길 15,주차장,2462.0,127.080193,37.602575
1549,면목2동 공영주차장,서울특별시 중랑구 겸재로23길 27,주차장,1633.0,127.080891,37.587935
1550,동구햇살아파트(묵2동),서울특별시 중랑구 동일로169길 41,주차장,6101.0,127.074178,37.613286
1551,월드메르디앙아파트,서울특별시 중랑구 중랑천로 316,주차장,5808.0,127.073339,37.61328
1552,중목초등학교,서울특별시 중랑구 동일로 665,주차장,2131.0,127.079339,37.590087
1553,풍림아파트,서울특별시 중랑구 망우로26길 43,주차장,3310.0,127.0722,37.591213
1554,남청파인힐아파트(지하주차장),서울특별시 중랑구 겸재로48길 13,주차장,1413.0,127.090909,37.588302
1555,면목아남리치카운티아파트(지하주차장),서울특별시 중랑구 겸재로29길 27,주차장,4271.0,127.085204,37.58991
1556,면목마젤란21아파트(지하주차장),서울특별시 중랑구 겸재로30길 42,주차장,4091.0,127.084165,37.587156
1557,상봉우정아파트(지하주차장),서울특별시 중랑구 상봉중앙로1다길 21,주차장,14844.0,127.089392,37.599825
1558,동성타워아파트,서울특별시 중랑구 봉화산로 221,주차장,5197.0,127.097218,37.608013
1559,신내12단지아파트(지하주차장),서울특별시 중랑구 봉화산로 153,주차장,3050.0,127.09161,37.60582
1560,동부아파트,서울특별시 중랑구 신내로7가길 31,주차장,5764.0,127.093426,37.602074
1561,상봉태영데시앙아파트(지하주차장),서울특별시 중랑구 상봉중앙로8길 104,주차장,17693.0,127.093635,37.602545
1562,한국프라우드아파트,서울특별시 중랑구 망우로55길 32,주차장,1629.0,127.093881,37.59886
1564,예성그린캐슬아파트,서울특별시 중랑구 용마산로112가길 34,주차장,4085.0,127.101899,37.597145
1565,신원아파트,서울특별시 중랑구 망우로 504-7,주차장,1653.0,127.108779,37.600219
1566,새한아파트(모든 동의 지하),서울특별시 중랑구 용마산로 616,주차장,15447.0,127.101226,37.604933
1567,금란교회,서울특별시 중랑구 망우로 455,주차장,15002.0,127.102704,37.600718
1568,동구햇살아파트(중화2동),서울특별시 중랑구 중랑역로 72,주차장,2202.0,127.078481,37.599859
1569,대원칸타빌아파트,서울특별시 중랑구 용마산로 285,주차장,11618.0,127.089908,37.5776
1570,한일써너스빌,서울특별시 중랑구 망우로 346,주차장,19590.0,127.09137,37.597452
1571,면목5동주민센터,서울특별시 중랑구 동일로 619,공공시설,1220.0,127.079482,37.585745
1572,신성미소지움아파트1차,서울특별시 중랑구 용마산로86길 9-27,주차장,4996.0,127.096054,37.587366
1573,면목본동주민센터,서울특별시 중랑구 면목로 397,공공시설,1532.0,127.087555,37.587356
1574,청원다미소아파트,서울특별시 중랑구 동일로136길 10,주차장,1392.0,127.0801,37.602025
1575,경남아너스빌아파트,서울특별시 중랑구 답십리로75길 73,주차장,11361.0,127.080481,37.576875
1576,서일타운,서울특별시 중랑구 상봉로 7,주차장,2733.0,127.094364,37.586436
1577,극동아파트,서울특별시 중랑구 동일로 941,주차장,5318.0,127.076203,37.614867
1578,중랑숲리가아파트,서울특별시 중랑구 망우로75길 19,주차장,22284.0,127.104896,37.601726
1579,중랑초등학교 공영주차장,서울특별시 중랑구 봉우재로6길 26,주차장,3861.0,127.075504,37.589663
1580,면목진로아파트,서울특별시 중랑구 용마산로94길 91,주차장,1983.0,127.101678,37.587806
1581,중화건영아파트,서울특별시 중랑구 동일로140길 88,주차장,1392.0,127.083511,37.605621
1582,중화한신아파트,서울특별시 중랑구 동일로 752,주차장,28463.0,127.082071,37.597069
1583,정상빌딩,서울특별시 중랑구 중랑역로 100,주차장,400.0,127.077789,37.60243
1584,신도아파트(지하주차장),서울특별시 중랑구 공릉로13길 30,주차장,7918.0,127.076999,37.616521
1585,우도빌딩,서울특별시 중랑구 망우로 214,주차장,1834.0,127.076656,37.593748
1586,신안1차아파트(지하주차장),서울특별시 중랑구 공릉로2라길 15,주차장,13116.0,127.081335,37.612866
1587,한국아파트,서울특별시 중랑구 중랑천로 332,주차장,11464.0,127.073526,37.61481
1589,신내4단지아파트,서울특별시 중랑구 숙선옹주로 91,주차장,7210.0,127.085544,37.617267
1590,다우훼밀리아파트,서울특별시 중랑구 송림길 18,주차장,5421.0,127.09631,37.600493
1591,신내6단지아파트,서울특별시 중랑구 신내로19길 42,주차장,13199.0,127.091036,37.614102
1592,신내7단지진로아파트(지하주차장),서울특별시 중랑구 신내로17길 41,주차장,28153.0,127.093773,37.614695
1593,신내8단지두산화성아파트(지하주차장),서울특별시 중랑구 신내로 155,주차장,14741.0,127.094324,37.613858
1594,신내9단지아파트,서울특별시 중랑구 신내로 127,주차장,9070.0,127.095653,37.610866
1595,신내11단지아파트,서울특별시 중랑구 봉화산로 193,주차장,1646.0,127.094456,37.606834
1596,성원아파트(신내2동),서울특별시 중랑구 신내로 51,주차장,9070.0,127.094725,37.605976
1598,건영빌라트,서울특별시 중랑구 동일로91가길 30,주차장,397.0,127.079105,37.584315
1601,서울시체육회(구 : 삼미빌딩),서울특별시 중랑구 망우로 182,주차장,4310.0,127.073029,37.592677
1602,중화문화복지센터,서울특별시 중랑구 중랑역로3길 28,공공시설,480.0,127.074891,37.595019
1603,르노삼성자동차,서울특별시 중랑구 동일로 893,주차장,671.0,127.077514,37.610105
1604,동성4차아파트(모든 동의 지하),서울특별시 중랑구 봉화산로 216,주차장,9793.0,127.097028,37.606888
1605,동성3차아파트(모든 동의 지하),서울특별시 중랑구 신내로 110,주차장,24046.0,127.096295,37.609798
1606,중랑구청,서울특별시 중랑구 봉화산로 179,공공시설,4840.0,127.092725,37.606564
1607,중랑구민회관,서울특별시 중랑구 면목로 238,공공시설,1798.0,127.085105,37.573919
1608,신성은하수아파트(지하주차장),서울특별시 중랑구 중랑천로 43,주차장,10233.0,127.0725,37.589284
1609,신우아파트,서울특별시 중랑구 동일로 569-55,주차장,5641.0,127.079311,37.580453
1610,뉴한두빌라(지하주차장),서울특별시 중랑구 면목로84길 8,주차장,388.0,127.087226,37.591806
1614,동서울농협,서울특별시 중랑구 망우로 290,지하주차장,422.0,127.084701,37.595806
1616,고웅산업,서울특별시 중랑구 봉우재로70길 96,주차장,1904.0,127.096723,37.591365
1617,상아빌딩,서울특별시 중랑구 용마산로 494,주차장,689.0,127.100237,37.594976
1618,그린프라자,서울특별시 중랑구 동일로 775,주차장,450.0,127.079434,37.599643
1622,용마한신2차아파트,서울특별시 중랑구 사가정로71길 11,주차장,5656.0,127.094288,37.58099
1623,메가박스 (구 : 뉴월드씨네마),서울특별시 중랑구 망우로30길 3,지하주차장,2277.0,127.074736,37.593033
1625,용마한신아파트1차 상가,서울특별시 중랑구 사가정로71길 19,주차장,367.0,127.095053,37.580837
1627,동부제일병원,서울특별시 중랑구 망우로 511,공공시설,532.0,127.109547,37.600884
1628,동국빌딩,서울특별시 중랑구 망우로 390,주차장,1261.0,127.095991,37.598325
1630,신내우디안1단지아파트(모든 동의 지하),서울특별시 중랑구 신내역로1길 85,주차장,54219.0,127.106294,37.61681
1631,주함해븐아파트,서울특별시 중랑구 용마산로 463,주차장,984.4,127.098346,37.592711
1632,금강리빙스텔,서울특별시 중랑구 신내로 211,주차장,4051.0,127.092604,37.616395
1633,신내10단지아파트(1008동),서울특별시 중랑구 신내로 115,주차장,2305.0,127.094904,37.609217
1635,면목두산아파트 4단지 (지하주차장),서울특별시 중랑구 면목로35길 63,주차장,12842.0,127.081981,37.578599
1636,래미안월곡 아파트,서울특별시 성북구 오패산로 90 (하월곡동),주차장,6123.0,127.036953,37.609954
1637,월곡두산위브 아파트,서울특별시 성북구 오패산로 46 (하월곡동),주차장,111014.0,127.03871,37.607474
1639,월곡3에스에이치빌  월곡1동,서울특별시 성북구 오패산로 90 (하월곡동),주차장,5713.0,127.036912,37.609947
1640,한신휴(아) 지하23층주차장,서울특별시 성북구 동소문로15길 99 (동소문동7가),주차장,16993.0,127.013815,37.595605
1641,길음래미안 1차아파트,서울특별시 성북구 길음로9길 40 (길음동),주차장,16367.0,127.020987,37.60585
1642,길음래미안 2차아파트,서울특별시 성북구 길음로 74 (길음동),주차장,13983.0,127.021034,37.60929
1643,길음래미안 3차아파트,서울특별시 성북구 길음로 16 (길음동),주차장,18554.0,127.023276,37.607086
1644,길음뉴타운 대림(아) e편한세상,서울특별시 성북구 길음로 118 (길음동),주차장,33000.0,127.020849,37.611324
1645,길음뉴타운 23단지(아) 대우푸르지오,서울특별시 성북구 길음로 119 (길음동),주차장,47601.0,127.016372,37.6105
1646,길음래미안아파트 4차아파트(길음뉴타운8단지),서울특별시 성북구 길음로 33 (길음동),주차장,32000.0,127.022011,37.60505
1647,길음래미안 5차아파트(길음뉴타운9단지),서울특별시 성북구 길음로9길 50 (길음동),주차장,19360.0,127.02095,37.602696
1648,길음두산위브아파트(길음뉴타운 7단지),서울특별시 성북구 길음로13길 22 (길음동),주차장,6528.0,127.019326,37.609443
1649,꿈의숲 대명루첸아파트 지하주차장,서울특별시 성북구 월계로36길 27 (장위동),주차장,25709.0,127.046329,37.621441
1650,참누리아파트 지하주차장,서울특별시 성북구 한천로101길 18 (장위동),주차장,14251.0,127.049297,37.622766
1651,삼익아파트 지하주차장,서울특별시 성북구 화랑로37길 42 (장위동),주차장,5468.0,127.057656,37.61341
1654,정릉성원아파트,서울특별시 성북구 정릉로21길 21 (정릉동 정릉성원아파트),주차장,7851.0,127.007783,37.606494
1655,대동아파트,서울특별시 성북구 정릉로 185-4 (정릉동 대동아파트),주차장,1708.0,127.005912,37.607848
1656,정릉중앙하이츠빌 1단지아파트,서울특별시 성북구 아리랑로19길 60 (정릉동 중앙하이츠빌1단지아파트),주차장,17534.0,127.010033,37.602175
1657,정릉2차 대주피오레아파트 지하주차장,서울특별시 성북구 아리랑로19길 86 (정릉동 정릉2차대주피오레),주차장,3124.0,127.00853,37.601823
1658,푸른마을동아아파트 지하주차장,서울특별시 성북구 서경로 31 (정릉동 푸른마을 동아아파트),주차장,18093.0,127.014433,37.606882
1659,정릉푸르지오아파트,서울특별시 성북구 보국문로 19 (정릉동 정릉푸르지오아파트),주차장,16596.0,127.009694,37.606756
1660,정릉쌍용아파트,서울특별시 성북구 북악산로 847 (정릉동 정릉쌍용아파트),주차장,8052.0,127.018041,37.599529
1661,길음뉴타운10단지 라온유아파트,서울특별시 성북구 정릉로 307 (정릉동 라온유 아파트),주차장,12810.0,127.017866,37.603227
1664,장위1동주민센터,서울특별시 성북구 장위로 61 (장위동),공공시설,420.0,127.043642,37.614068
1665,성북구청(지하1~4층),서울특별시 성북구 보문로 168 (삼선동5가),공공시설,11611.0,127.016848,37.589456
1666,월곡래미안루나밸리아파트 지하주차장,서울특별시 성북구 월곡로14길 26 (하월곡동),주차장,35462.0,127.042651,37.600233
